id,address,categories,city,country,keys,latitude,longitude,name,postalCode,province,twitter,websites
AVwcjoHmByjofQCxflCR,87 Santilli Hwy,"Brew Pubs,Beer and Ale,Liquor Stores,Restaurants,Brewery,Bar,Brewers,Brewery and Bar,restaurant",Everett,US,us/ma/everett/87santillihwy/2082863350,42.40498,-71.06851,Night Shift Brewing,2149,MA,nightshiftbeer,"http://www.nightshiftbrewing.com,http://www.nightshiftbrewing.com/,http://nightshiftbrewing.com"
AVwcjoLyIN2L1WUfmR9h,118 Walnut St,"Breweries and brew pubs,Restaurants,American restaurants,Bar and grill restaurants,Bars Clubs,Bars Pubs,Bar,Pub,Bars,Restaurant,Brew Pubs,Beer & Ale,Bar and Pub,Night Clubs,Bar & Grills,Taverns",Montclair,US,us/nj/montclair/118walnutst/-264065552,40.8176,-74.2118,Egan & Son's,7042,NJ,eganandsons,http://eganandsons.com
AVwcjoTOByjofQCxflEZ,237 Joseph Campau St,Brewery,Detroit,US,us/mi/detroit/237josephcampaust/564332518,42.33716188,-83.01855308,Atwater Brewery,48207,MI,atwaterbeer,http://atwaterbeer.com
AVwcjpm_IN2L1WUfmSON,4625 Millenia Plaza Way,"Liquor Stores,Wine,Beer and Ale,Wine Stores,Cigarettes Tobacco,Wine Shop,Liquor Store,Smoke Shop,Wine Shop, Liquor Store, and Brewery,Wine Shop, Liquor Store, and Beer Store Millenia,Breweries,Brewery,Beer & Ale Distributors,Wine & Distilled Beverages Retail,Beer & Ale Retail,Wine Shop, Liquor Store, and Brewery Millenia",Orlando,US,us/fl/orlando/4625milleniaplazaway/-1152707038,28.49666,-81.42882,Total Wine More,32839,FL,totalwine,"http://www.totalwine.com/store-info/florida-orlando-millenia-plaza/920?cid=referral:YEXT::SERP_website_link:920_millenia_plaza_store_page:,http://totalwine.com,http://www.totalwine.com"
AVwcjQ0DIN2L1WUfmNeF,2520 Tuscany St,"American Restaurant,Pizza Place,Brewery,Breweries and brew pubs,Carry-out food,Pizza,Restaurants,Bar and grill restaurants,Pub restaurants,Bars Clubs,Bars Pubs,Pubs,Brew Pubs,Bars & Clubs,Bars & Pubs,Restaurant",Corona,US,us/ca/corona/2520tuscanyst/554746294,33.8244,-117.5172,BJ's Restaurant and Brewhouse,92881,CA,bjsrestaurants,http://t.co/bl46gcjDLN
AVwcjQgjByjofQCxfggI,2951 Cold Spring Dr,"American Restaurant,Pizza Place,Brewery,Restaurant,Restaurants,Bars Clubs,Bars Pubs,Pubs,Brew Pubs,American Restaurant, Pizza Place, and Brewery",New Braunfels,US,us/tx/newbraunfels/2951coldspringdr/554746294,29.72967,-98.07594,BJ's Restaurant and Brewhouse,78130,TX,bjsrestaurants,http://t.co/bl46gcjDLN
AVwcjRUUkufWRAb5wa1y,105 S 2nd St,"Brewery,Pizza Place,Brewery and Pizza Place",Mount Horeb,US,us/wi/mounthoreb/105s2ndst/1444887988,43.00811841,-89.73821353,The Grumpy Troll Brew Pub and Pizzeria,53572,WI,grumpytrollbrew,http://thegrumpytroll.com
AVwcjV9T_7pvs4fzwXE6,3345 NE Broadway St,"Pizza Place,Bar,Brewery,Restaurant,Take Out Restaurants,Bars & Clubs,Bars & Pubs,Restaurants,Italian Restaurants,Pizza Place, Bar, and Brewery,Taverns,Bars,Family Style Restaurants,Pizza,Pizza Place, Bar, and Brewery Grant Park",Portland,US,us/or/portland/3345nebroadwayst/192462089,45.53537,-122.62979,Blind Onion Pizza and Pub,97232,OR,blindonionpdx,http://www.blindonion.com
AVwcjzmwIN2L1WUfmT_O,1600 38th St,"Restaurant,Breweries,Brewery,Brewery Central Boulder",Boulder,US,us/co/boulder/160038thst/1687386185,40.015041,-105.246272,Fate Brewing Company,80301,CO,fatebrewingco,"http://www.fatebrewingcompany.com/,http://fatebrewingcompany.com"
AVwcjZONIN2L1WUfmPKJ,8381 Brier Creek Pkwy,"Liquor Stores,Wine,Beer and Ale,Wine Shop, Liquor Store, and Brewery,Gifts & Novelties,Breweries,Beer & Ale Distributors,Wine & Distilled Beverages Retail,Cigarettes & Tobacco,Wine Stores,Beer & Ale Retail",Raleigh,US,us/nc/raleigh/8381briercreekpkwy/-1152707038,35.90748,-78.78551,Total Wine More,27617,NC,totalwine,"http://www.totalwine.com/store-info/north-carolina-raleigh-brier-creek/607?cid=referral:YEXT::SERP_website_link:607_brier_creek_store_page:,http://totalwine.com"
AVwck7yu_7pvs4fzwpDe,1250 Lincoln Ave,"Hotels,Brewery,American Restaurant,Wings Joint",Calistoga,US,us/ca/calistoga/1250lincolnave/-704225263,38.57666,-122.57979,Calistoga Inn Restaurant Brewery,94515,CA,napabeer,http://calistogainn.com
AVwckCbrkufWRAb5wjll,777 E Olive Ave,"Brewery,Bar,Brewers,Cable Internet",Fresno,US,us/ca/fresno/777eoliveave/226274606,36.757757,-119.802251,Sequoia Brewing Company,93728,CA,sequoiaoliveca,http://sequoiabrewingolive-hub.com
AVwckd1oByjofQCxfvGJ,103 S 11th St,"Brewery,Brewers,Breweries,Bars & Clubs,Nightlife,Food & Drink",West Des Moines,US,us/ia/westdesmoines/103s11thst/1492015089,41.568626,-93.71905,Fox Brewing,50265,IA,foxbrewco,http://foxbrewco.com
AVwckdCpkufWRAb5woMQ,1236 Light St,"Pub,Bar,Brewers,Bars & Clubs,Caterers,Restaurants,Food & Drink,Pub and Bar,Beer & Ale,Breweries,Night Clubs,Bars,Brew Pubs,Nightlife,Pub and Bar SBIC - West Federal Hill",Baltimore,US,us/md/baltimore/1236lightst/952981082,39.27518204,-76.61217116,Brewer's Cask,21230,MD,brewerscask,http://www.brewerscask.com
AVwckDfg_7pvs4fzwfN6,17530 La Cantera Pkwy,"Wine Shop, Liquor Store, and Brewery,Wine Shop, Liquor Store, and Brewery Northwest Side,Wine Shop, Liquor Store, and Beer Store Northwest Side,Breweries,Beer & Ale Distributors,Wine & Distilled Beverages Retail,Liquor Stores,Beer & Ale Retail,wine shop",San Antonio,US,us/tx/sanantonio/17530lacanterapkwy/-1152707038,29.609572,-98.595519,Total Wine and More,78257,TX,totalwine,http://totalwine.com
AVwckeR2ByjofQCxfvM5,19507 W Catawba Ave,"Brewery,Food & Drink,Breweries,Brew Pubs,Beer & Ale,Restaurants",Cornelius,US,us/nc/cornelius/19507wcatawbaave/-1888151954,35.478436,-80.89096,Bayne Brewing Company,28031,NC,baynebrew,http://www.baynebrew.com
AVwckfcwIN2L1WUfmcY2,326 N Lewis Rd,"Brew Pubs,Bars,Beer and Ale,Taverns,Brewery",Royersford,US,us/pa/royersford/326nlewisrd/731205415,40.19566,-75.5337,Stickman Brews,19468,PA,stickmanbrews,http://www.stickmanbrews.com
AVwckGkAkufWRAb5wkXl,490 Lancaster Ave,"Winemaking Equipment & Supplies,Bathroom & Kitchen Contractors,Kitchen Cabinets & Equipment Dealers,Brewer Equipment Supplies & Services,Cabinet Dealers,Building Contractors' Referral Services,Countertops & Sink Tops",Malvern,US,us/pa/malvern/490lancasterave/-207789449,40.036598,-75.563778,"Coventry Kitchens, Inc.",19355,PA,nudyscafe,http://nudyscafes.com/index.php
AVwckjeQ_7pvs4fzwk7E,1872 N Commerce St,"Brewery,Brewery, Beer Garden, and Bar Brewer's Hill,Bar,Beer Garden,Brewery, Beer Garden, and Bar",Milwaukee,US,us/wi/milwaukee/1872ncommercest/-781495824,43.05487205,-87.90517087,Lakefront Brewery,53212,WI,lakefront,"http://lakefrontbrewery.com,http://www.lakefrontbrewery.com"
AVwcklABByjofQCxfwgV,156 S Greenwood St,"Brewers,Brewery",Wichita,US,us/ks/wichita/156sgreenwoodst/-1178519506,37.6847,-97.3184,Central Standard Brewing,67211,KS,drinkcsb,http://centralstandardbrewing.com
AVwckLbnIN2L1WUfmYxd,2610 Manor Rd,"Grocery Store,Cheese Shop,Snack Place,Grocery Stores,Produce Markets,Food Stores,Breweries,Grocery Store, Cheese Shop, and Snack Place,Food Products Retail,Cheese Shops,Farmers' Markets,Grocery Stores & Supermarkets,Grocery Store, Cheese Shop, and Snack Place Upper Boggy Creek,Farm Produce",Austin,US,us/tx/austin/2610manorrd/-2103719742,30.285122,-97.714821,in.gredients,78722,TX,in_gredients,http://in.gredients.com
AVwckmxikufWRAb5wqCp,6622 E Superstition Springs Blvd,"American Restaurant,Restaurant,Brewery,Pizza Place",Mesa,US,us/az/mesa/6622esuperstitionspringsblvd/-1023406948,33.3848762,-111.6908199,Bj's Restaurant and Brewhouse - Mesa,85206,AZ,bjsrestaurants,http://t.co/bl46gcjDLN
AVwckN9jIN2L1WUfmZPz,855 E State Road 434,"Brewers,Brewery,Brew Pubs,Restaurants,Beer & Ale",Winter Springs,US,us/fl/wintersprings/855estateroad434/1920637390,28.7049,-81.281,Red Cypress Brewery LLC,32708,FL,redcypressbeer,http://www.redcypressbrewery.com
AVwcko9xByjofQCxfxM1,309 Court Ave,"Brewery,American Restaurant,Pub",Des Moines,US,us/ia/desmoines/309courtave/-758691245,41.58541709,-93.62106538,Court Avenue Restaurant & Brewing Company,50309,IA,courtavebrew,http://courtavebrew.com
AVwckrt1ByjofQCxfxom,829 S Shields St,"Bars Clubs,Brewery and Pub North Campus West,Bars & Clubs",Fort Collins,US,us/co/fortcollins/829sshieldsst/-2097003020,40.57601,-105.096046,Three Four Beer,80521,CO,threefourbeerco,http://threefourbeerco.com
AVwcl3A3IN2L1WUfms8E,3002 E Washington St,"Restaurant,Pubs,Brewery,Bar,Brew Pubs,Beer and Ale,Night Clubs,Bars,Restaurants,Brewers,Nightclub Information Services,Hot Dog Restaurants,Burger Restaurants,Brewery and Bar,Breweries",Phoenix,US,us/az/phoenix/3002ewashingtonst/-1869628129,33.44864,-112.016716,The Phoenix Ale Brewery,85034,AZ,phxalebrewery,"http://www.phoenixbrew.com/,http://www.phoenixbrew.com"
AVwcl3AT_7pvs4fzwz2e,2701 184th St S W,"Wine Shop, Liquor Store, and Beer Store,Wine Shop, Liquor Store, and Brewery,Breweries,Beer & Ale Distributors,Wine & Distilled Beverages Retail,Liquor Stores,Beer & Ale Retail,healthcare provider",Lynnwood,US,us/wa/lynnwood/2701184thstsw/-1152707038,47.831968,-122.269871,Total Wine & More,98037,WA,totalwine,http://totalwine.com
AVwcl4QiIN2L1WUfmtKH,9735 Gate Pkwy North,brewery,Jacksonville,US,us/fl/jacksonville/9735gatepkwynorth/-1554814010,30.261524,-81.553796,Seven Bridges Grille & Brewery,32246,FL,seven_bridges,http://www.7bridgesgrille.com
AVwcl5pF_7pvs4fzw0T5,1042 Haywood Rd,Brewery,Asheville,US,us/nc/asheville/1042haywoodrd/1954359914,35.58159263,-82.60428517,Altamont Brewery,28806,NC,altamontbrewing,http://www.altamontbrewingcompany.com
AVwcl8B_IN2L1WUfmt2P,8149 Honeygo Blvd,"American Restaurant,Bar,Gastropub,Restaurant,Brewery,Restaurants,Restaurant, Bar, and Brewery",Nottingham,US,us/md/nottingham/8149honeygoblvd/128564346,39.372063,-76.46448,Red Brick Station Restaurant & Brew Pub,21236,MD,redbrickstation,http://www.redbrickstation.com
AVwcla81ByjofQCxf6gC,4150 Mission Blvd,"restaurant,Brewery",San Diego,US,us/ca/sandiego/4150missionblvd/-677539445,32.7912903,-117.2544098,Amplified Ale Works,92109,CA,amplifiedales,"http://www.amplifiedales.com/,http://amplifiedales.com"
AVwclda_IN2L1WUfmn2T,699 120th Ave N E,"Wine Shop, Liquor Store, and Brewery Wilburton,Wine Shop, Liquor Store, and Beer Store,Wine Shop, Liquor Store, and Brewery,Wine Shop, Liquor Store, and Beer Store Wilburton,Breweries,Beer & Ale Distributors,Wine & Distilled Beverages Retail,Liquor Stores,Beer & Ale Retail",Bellevue,US,us/wa/bellevue/699120thavene/-1152707038,47.618561,-122.179574,Total Wine & More,98005,WA,totalwine,http://totalwine.com
AVwclDGq_7pvs4fzwqbF,2707 W Eisenhower Blvd,"Brewery,Restaurant",Loveland,US,us/co/loveland/2707weisenhowerblvd/982130843,40.4077239,-105.1144095,Big Beaver Brewing Co,80537,CO,bigbeaverbrew,http://bigbeaverbrew.com
AVwclDoeIN2L1WUfmjFP,56 Market St,"Gastropub,Brewery,Bar,Brewers,Business Consultants",Portsmouth,US,us/nh/portsmouth/56marketst/2146246549,43.078007,-70.757599,Portsmouth Brewery,3801,NH,portsbrew,http://portsmouthbrewery.com
AVwclDqAByjofQCxf2LX,2832 Abbeyville Rd,"Barbecue Restaurants,Restaurants,Restaurant,BBQ Joint and Brewery",Medina,US,us/oh/medina/2832abbeyvillerd/-1691322811,41.19722,-81.88717,Lagerhead's Smokehouse,44256,OH,lagerheadsbeer,http://www.lagerheads.us
AVwclGCRIN2L1WUfmjiN,150 Mason Cir,Brewery,Concord,US,us/ca/concord/150masoncir/-2069180959,38.009935,-122.038984,Epidemic Ales,94520,CA,epidemicales,http://epidemicales.com
AVwclGXF_7pvs4fzwrBL,1800 N University Dr,"Brewery,American Restaurant,Restaurants,Brew Pubs,Brewery and American Restaurant",Pompano Beach,US,us/fl/pompanobeach/1800nuniversitydr/1011521644,26.2538,-80.2541,Big Bear Brewing Co.,33071,FL,bigbearbrewing,http://bigbearbrewingco.com
AVwclHd8IN2L1WUfmjzH,1708 Campbell St,"Brewery,International Affairs",Kansas City,US,us/mo/kansascity/1708campbellst/-170533510,39.092512,-94.573292,Torn Label Brewing Company,64108,MO,tornlabelkc,http://tornlabel.com
AVwclIFZ_7pvs4fzwrSo,1710 E Douglas Ave,Brewery,Wichita,US,us/ks/wichita/1710edouglasave/390721474,37.68624845,-97.31676826,Hopping Gnome Brewing Company,67214,KS,hoppinggnome,http://www.hoppinggnome.com
AVwclJGKkufWRAb5wv9O,Planet Hollywood,"Brewery,Brewery The Strip",Las Vegas,US,us/nv/lasvegas/planethollywood/-1432468000,36.1087032,-115.1724238,Sin City Brewing Company,89109,NV,sincitybeer,http://sincitybeer.com
AVwcljRf_7pvs4fzwwCU,301 Canal St,"Beer Garden,Bar,American Restaurant,Brewery",Somerville,US,us/ma/somerville/301canalst/-1120338827,42.39387423,-71.08039825,American Fresh Brewhouse Beer Garden,2145,MA,slumbrew,http://www.slumbrew.com/Assembly_Row
AVwclkzGIN2L1WUfmpN4,1133 Lincoln Ave,"Liquor Store,Wine Bar,Wine Shop,Liquor Stores,Wine Stores,Deordorant,Soap,Glue,Air Fresheners,Breweries,General Merchandise Stores,Soft Drinks Retail,Grocery Stores & Supermarkets,Beverages Retail,Wine & Distilled Beverages Retail,Liquor Store, Wine Bar, and Wine Shop",San Jose,US,us/ca/sanjose/1133lincolnave/93630837,37.307797,-121.900794,BevMo!,95125,CA,bevmo,http://www.bevmo.com
AVwclo2wkufWRAb5w1if,16 E Route 66,"Brewery,Coffee Shop,Food,Brewery, Coffee Shop, and Food",Flagstaff,US,us/az/flagstaff/16eroute66/-734455599,35.19755788,-111.6484685,Flagstaff Brewing Company,86001,AZ,flagstaffbeer,http://flagbrew.com
AVwclob2kufWRAb5w1dT,856 E 136th St,"Brewery,Music Venue,Garden,Beverages Retail,Breweries,Wineries,Brewery, Music Venue, and Garden Port Morris,Food & Drink",Bronx,US,us/ny/bronx/856e136thst/-1692943135,40.801727,-73.910149,The Bronx Brewery,10454,NY,thebronxbrewery,http://thebronxbrewery.com
AVwcloMC_7pvs4fzww7e,2002 Pankratz St,"Brewery,Pub,Brewery and Pub",Madison,US,us/wi/madison/2002pankratzst/-1948932553,43.120481,-89.354343,Ale Asylum,53704,WI,ale_asylum,http://aleasylum.com
AVwclOVeByjofQCxf4H4,7 N 15th St,"Brewery,Bar,Brewery and Bar Greenpoint,Brewery and Bar",Brooklyn,US,us/ny/brooklyn/7n15thst/698673024,40.72495778,-73.95725727,Greenpoint Beer and Ale Company,11222,NY,greenpointbeer,"http://greenpointbeer.com,http://www.greenpointbeer.com"
AVwclpgcByjofQCxf9P6,"Concourse L, Terminal 3","Bar,Brewery,American Restaurant,Bar, Brewery, and American Restaurant",Chicago,US,us/il/chicago/concourselterminal3/-1238927047,41.97683224,-87.89725542,Goose Island Brewery Restaurant,60666,IL,hmshost,http://gooseislandbrewpubs.com
AVwclphakufWRAb5w1rv,10446 Town Center Dr,"Restaurant,American,Chain Restaurant,Breweries and brew pubs,Carry-out food,Karaoke,Pizza,Restaurants,American restaurants,Bar and grill restaurants,Pub restaurants,American Restaurant,Pizza Place,Brewery,Brew Pubs,Pubs,Bars Clubs,Bars Pubs,Bars & Pubs,Breweries,Bar & Grill Restaurants",Broomfield,US,us/co/broomfield/10446towncenterdr/554746294,39.888157,-105.074265,BJ's Restaurant and Brewhouse,80021,CO,bjsrestaurants,"http://www.bjsbrewhouse.com/,http://t.co/bl46gcjDLN"
AVwclPkPIN2L1WUfmlVU,1401 Miner St,"Bars Clubs,Bars Pubs,Restaurants,Brew Pubs,Restaurant,Wings Joint,Brewery,Burger Joint,Brewery, Wings Joint, and Burger Joint,Breweries",Idaho Springs,US,us/co/idahosprings/1401minerst/1340416534,39.7418,-105.5178,Tommyknocker Brewery & Pub,80452,CO,tkbrew,http://www.tommyknocker.com
AVwclpuK_7pvs4fzwxOy,765 Center Blvd,"Restaurant,American,Breakfast & Brunch,Brewery,Pub,Bars Clubs,Bars Pubs,Brew Pubs,Restaurants",Fairfax,US,us/ca/fairfax/765centerblvd/1874499659,37.98617,-122.58404,Iron Springs Pub & Brewery,94930,CA,ironspringspub,"http://ironspringspub.com,http://www.ironspringspub.com"
AVwcltCzIN2L1WUfmq27,419 S Main St,"Brewers,Banquet facilities,Breweries and brew pubs,Restaurants,American restaurants,Bar and grill restaurants,Pub restaurants,Brewery,French Restaurant,Gastropub,Restaurant",Royal Oak,US,us/mi/royaloak/419smainst/1753444068,42.4866,-83.144,Bastone Brewery,48067,MI,bastonebrewery,http://www.bastonebrewery.com
AVwclvMlByjofQCxf-XA,11293 Air Park Rd,"Brewery,Food & Drink,Breweries",Ashland,US,us/va/ashland/11293airparkrd/989960782,37.70885566,-77.4469105,Center of the Universe Brewing Company,23005,VA,cotubrew,http://cotubrewing.com
AVwclXxJ_7pvs4fzwuD6,565 W Fairbanks Ave,"Brewers,Restaurant,Brewery",Winter Park,US,us/fl/winterpark/565wfairbanksave/713972746,28.5934,-81.3561,Cask & Larder,32789,FL,casklarder,http://www.caskandlarder.com
AVwcly0hkufWRAb5w3cx,1050 26th St,"Restaurant,Brewery",San Francisco,US,us/ca/sanfrancisco/105026thst/511244499,37.7516236,-122.3900315,Harmonic Brewing,94107,CA,harmonicbrewing,"http://www.harmonicbrewing.com/,http://harmonicbrewing.com"
AVwclyWWkufWRAb5w3XK,190 E Stacy Rd,"American Restaurant,Pizza Place,Brewery,American Restaurant, Pizza Place, and Brewery",Allen,US,us/tx/allen/190estacyrd/554746294,33.12741173,-96.66023355,BJ's Restaurant and Brewhouse,75002,TX,bjsrestaurants,http://t.co/bl46gcjDLN
AVwcm_dl_7pvs4fzxA4L,1054 S 750 E,"Restaurants,Barbecue Restaurants,Utility Contractors,Restaurant,Fried Chicken Joint, Pub, and Brewery,Take Out Restaurants,Caterers,Food and Beverage,Wings Joint,Chicken Restaurants",Orem,US,us/ut/orem/1054s750e/-1112639208,40.2779,-111.6773,Wing Nutz,84097,UT,wingnutzcorp,http://bakedwingsarebetter.com
AVwcm_ESByjofQCxgMrl,906 Washington St,"Brewery, Gastropub, and American Restaurant Old Oakland,Restaurants,Pubs,Breweries,Beer & Ale,Brewery, Gastropub, and American Restaurant,Night Clubs,Taverns,Bars,Restaurant,Brew Pubs,Bar & Grills,Beer & Ale Retail",Oakland,US,us/ca/oakland/906washingtonst/-1147593327,37.801439,-122.27432,Pacific Coast Brewing-oakland,94607,CA,pcboakland,http://pacificcoastbrewing.com
AVwcm4RGIN2L1WUfm4mX,8131 Georgia Ave,"American Restaurant,Brewery,American Restaurant and Brewery",Silver Spring,US,us/md/silverspring/8131georgiaave/-354199440,38.99161405,-77.02628521,Fire Station 1 Restaurant & Brewing Co.,20910,MD,fire_station1,http://sidengo.com/firestation1#happy-hour-and-sundays
AVwcm-5SIN2L1WUfm5pY,990 W 1st Ave,"Brewery,Brew Pubs,Beer and Ale,Liquor Stores,Restaurants,Wine,Breweries and brew pubs,American restaurants,Pub restaurants,Restaurant,Beer & Ale",Eugene,US,us/or/eugene/990w1stave/-981904968,44.05819,-123.10751,Hop Valley Brewing Co.,97402,OR,hopvalley,http://hopvalleybrewing.com
AVwcm7ONkufWRAb5xEkU,830 W Bannock St,"Brewery,Pub,Restaurant,Brewery and Pub Downtown Boise City,Brewery and Pub",Boise,US,us/id/boise/830wbannockst/906631547,43.617672,-116.202835,10 Barrel Brewing,83702,ID,10barrelbrewing,http://10barrel.com
AVwcmbININ2L1WUfmzWT,407 Radam Ln,"Restaurant,Brewery",Austin,US,us/tx/austin/407radamln/1163787123,30.2234,-97.76974,512 Brewing Company,78745,TX,512brewing,"http://512brewing.com,http://www.512brewing.com"
AVwcmcAkIN2L1WUfmzdU,1300 2nd St NE,Brewery,Minneapolis,US,us/mn/minneapolis/13002ndstne/-218461488,45.00100202,-93.26619963,Dangerous Man Brewing Co,55413,MN,dangerousman7,http://www.dangerousmanbrewing.com
AVwcmdgxkufWRAb5w--E,1740 Travis Blvd.,"Burger Joint,Banquet facilities,Breweries and brew pubs,Carry-out food,Night clubs and live music,Restaurant consultants,Restaurant mgmt.,Restaurants,American restaurants,Bar and grill restaurants,Hamburger restaurants,Hot dog restaurants,Restaurant,Take Out Restaurants,Hamburgers & Hot Dogs,Family Style Restaurants",Fairfield,US,us/ca/fairfield/1740travisblvd/-751601876,38.258827,-122.05986,Fuddruckers,94533,CA,fuddruckers,http://t.co/01pCW27EuK
AVwcmEJdIN2L1WUfmvHr,127 W 2nd St,Brewery,Eagle,US,us/co/eagle/127w2ndst/-1072894903,39.65533268,-106.8287319,Bonfire Brewing,81631,CO,bonfirebrewing,http://www.bonfirebrewing.com
AVwcmFvfIN2L1WUfmvZy,1428 156th Ave NE,"Pool Hall,Bar,Restaurant,Brewers,Billiard Table Manufacturers,Bars,American Restaurants,Restaurants,Burger Restaurants,Pool Halls,Bar & Grill Restaurants,Billiard Equipment-Wholesale & Manufacturers",Bellevue,US,us/wa/bellevue/1428156thavene/1213897345,47.6226,-122.1323,Mugshots Burger N' Brew,98007,WA,seedtoo,http://www.mustardseedtoo.com
AVwcmGFnIN2L1WUfmvdq,5801 Conroy Windermere Rd,"Restaurant,American,Pubs,Bar,Brewery,Sports Bar,Sports Bar and Restaurant Kirkman South",Orlando,US,us/fl/orlando/5801conroywindermererd/-1659142964,28.49397,-81.45925,Bloodhound Brew,32835,FL,bloodhoundbrew,"http://bloodhoundbrew.com,http://www.bloodhoundbrew.com"
AVwcmGvA_7pvs4fzw2VS,3600 Gus Thomasson Rd,"Supermarket,Cheese Shops,Grocery Stores & Supermarkets,Breweries,Beer & Ale Distributors,Beer & Ale Retail,Grocery Stores and Supermarkets,Groceries,Service Stations,Supermarkets",Mesquite,US,us/tx/mesquite/3600gusthomassonrd/-1122957716,32.81378817,-96.63404703,Kroger,75150,TX,kroger,"http://kroger.com,http://www.kroger.com"
AVwcmhGgIN2L1WUfm0d4,1 Executive Way,"Wineries,Brewers,Restaurant,Brewery",Napa,US,us/ca/napa/1executiveway/381950075,38.2243,-122.2568,Napa Smith Brewery & Winery,94558,CA,napa_smith,"http://www.napasmithbrewery.com/,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJWVVflNt_l3Xgs_ocOXdEwjm74Wtkm7oz8NrpvlSJCTGROZmaX38sSk3G0Zp7zYJMHVAsC1oQjSrfvbA9HPVrghKKAT6WD1V8neZzyd8NyUTz5JvHrcnA_D2ovMI_WxJjwakhL8k9JFoJT11n_fiWyE5RRSuF90c8zvzJML4JyvZoH6fkUxvpdPcSkhMiC-JLSsnZRFNkXBGKrtcjmspDc6acd3zNL3EjaKSyymxy2KzycxQcG5nXkgzU499H2XcXn3ms7WIbQ5G02sFeMx4cNKykjJTQ-amv0CYNX2A2tJNCIcMVJ4VMmtbyb5oGPZg_ipJOz-Qq9u8IVlkGg4KQrebLqGKNyr8Jo37MGXeFhqY&placement=listing_profile&cs_user=unknown&cs_session=cd1d2f981b9452b7f675d844782f965bac918f57"
AVwcmhgYkufWRAb5w_zf,715 N Courtenay Pkwy,"Brew Pubs,Beer and Ale,Liquor Stores,Restaurants,Brewers,Brewery,Restaurant",Merritt Island,US,us/fl/merrittisland/715ncourtenaypkwy/-1119066821,28.36932,-80.70044,Bugnutty Brewing Company,32953,FL,bugnuttybrew,"http://www.bugnutty.com,http://bugnutty.com"
AVwcmIMQIN2L1WUfmv4w,4500 N Nebraska Ave Tampa,"Hobby Shop,Brewery,Beer Garden",Tampa,US,us/fl/tampa/4500nnebraskaavetampa/1521164460,27.98616652,-82.45157221,Southern Brewing,33603,FL,southern_brew,http://southernbrewingwinemaking.com
AVwcmLjjByjofQCxgDfh,727 S Crouse Ave,"American Restaurants,Bars,Coffee and Espresso Restaurants,Coffee Shops,Coffee and Tea,Taverns,Restaurants,Bar,Dive Bar,Brewery,Bar, Dive Bar, and Brewery,Sandwich Place",Syracuse,US,us/ny/syracuse/727scrouseave/1614796408,43.04206,-76.13652,Chuck's Cafe,13210,NY,chucks_cuse,http://campusfood.com/restaurant.asp?campusid=117&mlid=256053
AVwcmm8S_7pvs4fzw8PQ,2277 Dabney Rd,"Brewers,Brew Pubs,Beer & Ale,Brewery,Liquor Stores",Richmond,US,us/va/richmond/2277dabneyrd/-204969280,37.5864,-77.4832,Strangeways Brewing,23230,VA,strangewaysrva,http://www.strangewaysbrewing.com
AVwcmmlhIN2L1WUfm1RN,140 Thomas Mill Rd,"Brewery,Beer Homebrewing Equipment & Supplies,Beer & Ale",Holly Springs,US,us/nc/hollysprings/140thomasmillrd/-216866008,35.655663,-78.85283,Carolina Brewing Company,27540,NC,carolinabrewing,http://www.carolinabrew.com
AVwcmojhIN2L1WUfm1oQ,2621 N Federal Hwy,"Bar,Brewery,Hookah Bar,Bar, Brewery, and Hookah Bar",Boca Raton,US,us/fl/bocaraton/2621nfederalhwy/-1376960053,26.37512163,-80.07667454,Funky Buddha Brewery And Lounge,33431,FL,funkybuddhabrew,http://www.thefunkybuddha.com
AVwcmP4l_7pvs4fzw39_,4585 Chino Hills Pkwy,"American Restaurant,Pizza Place,Brewery,Restaurants,Bars Clubs,Bars Pubs,Pubs,Brew Pubs,American Restaurant, Pizza Place, and Brewery",Chino Hills,US,us/ca/chinohills/4585chinohillspkwy/554746294,33.9808,-117.7018,BJ's Restaurant and Brewhouse,91709,CA,bjsrestaurants,http://t.co/bl46gcjDLN
AVwcmreKByjofQCxgJHh,7101 E Colfax Ave,"Brewery,restaurant",Denver,US,us/co/denver/7101ecolfaxave/305184441,39.74032636,-104.9056578,Fiction Beer Company,80220,CO,fictionbeer,http://www.fictionbeer.com
AVwcmrkekufWRAb5xBeL,5234 36th Ave,"Brewery,Brewers,Brew Pubs,Food & Drink,Beer & Ale,Breweries",Hudsonville,US,us/mi/hudsonville/523436thave/99292086,42.864382,-85.870885,White Flame Brewing,49426,MI,whiteflamebrew,http://whiteflamebrewing.com
